user_id,asset_id,avail,frozen,version
1,1,8706909000,967691100,79
1,2,947340877,80313289,95
2,1,8573390900,712713200,84
2,2,1029409742,31253592,109
3,1,9651054500,590738200,86
3,2,894721478,84761403,97
4,1,8648834500,842852000,92
4,2,1003502154,39632518,108
5,1,9379750200,675437600,93
5,2,905300641,90016558,95
6,1,10135832100,338876000,98
6,2,873781731,85905654,100
7,1,10202734800,464691000,119
7,2,893579319,49722570,115
8,1,9151081400,400336000,109
8,2,903182142,134969912,111
9,1,8819600500,554350800,72
9,2,1005054244,48144588,79
10,1,8228629900,979628200,117
10,2,1005123577,62092167,149
11,1,8486329300,534058800,99
11,2,984023258,99114528,137
12,1,9852706800,529121500,97
12,2,892366489,75199932,98
13,1,9821376800,488143100,83
13,2,850406893,123386851,95
14,1,8933744100,1670119300,123
14,2,881031456,67637089,111
15,1,8457670600,829291200,61
15,2,997278225,63282092,109
16,1,9720095500,581658700,73
16,2,939775410,34577477,70
17,1,9210154000,613305200,102
17,2,983069493,31915601,88
18,1,9859052700,502338100,109
18,2,916892243,52399248,97
19,1,9499107200,762295700,103
19,2,936941400,40863672,106
20,1,9981514400,648586500,116
20,2,809598696,136860316,121
21,1,9759149000,1026757400,127
21,2,862672249,70571447,90
22,1,9981331300,398539900,98
22,2,941957425,25757178,105
23,1,9429960100,501968900,77
23,2,971229646,34571733,68
24,1,8147039600,1679605000,92
24,2,974508787,40201768,82
25,1,9200547500,809090200,76
25,2,941942503,57241443,88
26,1,8577663600,1047639100,93
26,2,1015530327,16306226,104
27,1,9128768200,651333400,94
27,2,975577496,43068359,100
28,1,9666683400,522420800,91
28,2,901973770,81970767,84
29,1,9338857800,369343800,100
29,2,890120681,134679162,95
30,1,9235701300,296368500,69
30,2,977580488,62195060,125
31,1,9213973400,506598700,90
31,2,983374374,40315238,91
32,1,8522860200,230388600,65
32,2,1016897140,88943645,108
33,1,8982794200,459789100,82
33,2,955162076,92205451,103
34,1,9798864700,775086200,126
34,2,874151970,77066671,100
35,1,9140802700,607876600,75
35,2,964522619,56839493,83
36,1,8516011900,477030900,84
36,2,1000945987,84575802,119
37,1,9586040800,504120900,84
37,2,925683569,66680355,102
38,1,9481344600,563943900,115
38,2,946844103,49311902,120
39,1,9241983500,859771900,110
39,2,934657002,56690508,98
40,1,9469765900,625261100,94
40,2,919165969,72744290,86
41,1,9038195000,869019800,77
41,2,956772339,51104494,103
42,1,9790566600,672809600,123
42,2,883931006,76704344,121
43,1,8531038100,711396400,118
43,2,1020967178,43446496,123
44,1,9432119500,865017300,105
44,2,912979031,61754643,79
45,1,9549253200,552818200,92
45,2,906269147,85058293,101
46,1,10046989200,426474400,112
46,2,910437567,49310370,108
47,1,9174275400,747246200,104
47,2,917836458,88811630,108
48,1,9563318400,632554600,89
48,2,934007341,49347980,67
49,1,8316706200,620340200,135
49,2,994972518,95330698,142
50,1,8877124400,777678900,100
50,2,974554271,54766943,115
51,1,9936022800,494795000,111
51,2,898548324,64796322,98
52,1,9406897100,212666600,87
52,2,988256756,44066462,89
53,1,8941573500,660743000,82
53,2,1011800815,22002716,108
54,1,9562195400,639880700,82
54,2,817276817,165558217,94
55,1,8474514200,1126080700,97
55,2,1003000085,30987945,100
56,1,9227317400,632965200,103
56,2,938804332,73092105,95
57,1,9430341400,1011671700,125
57,2,869275942,93188591,111
58,1,9477757000,516784500,113
58,2,967842417,32641385,109
59,1,9485275900,512801800,121
59,2,973401971,26770018,121
60,1,8667205800,861544300,79
60,2,978769943,61322153,107
61,1,9367410000,486237600,93
61,2,968560795,43841767,101
62,1,9147066800,700684000,74
62,2,965030285,47896876,82
63,1,9279607000,868429900,95
63,2,954681552,32743996,93
64,1,9051106100,796178300,104
64,2,949278480,63717446,87
65,1,10013483600,232098200,85
65,2,937931163,41221933,81
66,1,9586860500,410058800,88
66,2,917967483,82285483,105
67,1,10818010400,634882400,131
67,2,810762824,65791513,88
68,1,10220219800,471923000,116
68,2,897118559,43992662,110
69,1,9962244600,392291100,115
69,2,872623502,97264911,94
70,1,9660664400,1124201900,135
70,2,778580739,154777767,106
71,1,10138576900,369730900,127
71,2,823248824,133590252,114
72,1,8218342900,1177598700,77
72,2,1010725912,40575531,94
73,1,8428691300,1325385500,80
73,2,974690956,46176933,87
74,1,8595095400,628391400,106
74,2,1026564870,39455571,113
75,1,9855193100,450305600,99
75,2,931623987,42421996,92
76,1,9713146900,536908800,122
76,2,923163749,55587961,82
77,1,8258246800,1399297000,101
77,2,949376226,79704123,121
78,1,9288852000,518313000,85
78,2,917685824,98697809,94
79,1,9353707400,488401100,84
79,2,987467086,25931019,95
80,1,8175168800,2040019800,105
80,2,901566053,80116391,116
81,1,9498245800,593915700,82
81,2,918173518,73996162,92
82,1,10180544800,532296500,96
82,2,848796220,90679597,101
83,1,10642389800,448871900,131
83,2,839854719,67466426,111
84,1,8815771800,942909100,83
84,2,995605950,24897817,89
85,1,9823003400,320449700,75
85,2,921021909,66789650,96
86,1,8205883800,1497823600,121
86,2,998818069,26340785,107
87,1,9348302900,666463300,87
87,2,877162232,121591250,87
88,1,9526734300,607435800,99
88,2,786758992,201849058,102
89,1,9545501700,748690100,118
89,2,930369715,44705148,95
90,1,9910907400,628891600,125
90,2,814797490,139401075,112
91,1,9194008800,579339200,102
91,2,885769981,133470754,106
92,1,10395126000,428869200,111
92,2,839482724,90442325,93
93,1,9444039500,527302200,84
93,2,948366341,54110793,80
94,1,9097589300,708777400,117
94,2,987294681,29168261,105
95,1,9211488800,809071900,118
95,2,946642067,51623397,102
96,1,9256075500,446445200,64
96,2,968077530,57192638,87
97,1,9194274300,541225100,102
97,2,872349935,150131176,86
98,1,8753864700,1257024800,111
98,2,925618770,73447058,109
99,1,10248497900,489839000,97
99,2,869515452,67746101,97
100,1,8469487000,1461043000,100
100,2,922831787,83077832,86
101,1,8628907400,1256490800,82
101,2,964777039,44963940,73
102,1,8563768700,833631400,97
102,2,1034042492,17175338,100
103,1,9206882200,878843900,78
103,2,898059269,94659794,79
104,1,7900463300,684329400,88
104,2,1042845779,77464674,128
105,1,8703957200,1094024200,95
105,2,966571444,50603066,91
106,1,8788734900,715617600,83
106,2,920257959,121822718,119
107,1,10343654300,444148900,115
107,2,902543200,30545162,89
108,1,8744013500,1166634900,103
108,2,947726456,59863853,102
109,1,10265378100,447566000,99
109,2,866352807,73104804,107
110,1,8781177500,493985900,94
110,2,936855502,124774477,132
111,1,8957097300,822591000,106
111,2,994436865,24268734,96
112,1,10202759800,219240500,90
112,2,826813728,137381958,98
113,1,9471965900,452368100,102
113,2,927198278,79219707,90
114,1,9200214700,672849900,80
114,2,957794486,52978941,85
115,1,8928594700,922667300,68
115,2,969287015,43335715,72
116,1,9185967200,732237100,114
116,2,944573659,62376689,127
117,1,8581976300,484434400,95
117,2,1039012988,40295520,114
118,1,9003081300,611698200,100
118,2,957216949,75509137,112
119,1,9354859800,807662700,79
119,2,918905092,67282101,72
120,1,8471982600,1253978900,72
120,2,923409582,99881859,79
121,1,9862045100,327625700,103
121,2,844145563,139735208,100
122,1,10250167700,611838400,121
122,2,881972734,44770777,97
123,1,10210567600,344536000,82
123,2,944595050,8199013,72
124,1,8909329700,1578910900,111
124,2,908984488,49560377,125
125,1,9421358000,848701700,94
125,2,893477003,83626812,86
126,1,9167587400,204473900,83
126,2,1022689628,30581925,101
127,1,9797464900,693585500,102
127,2,848516763,109821772,94
128,1,9452756800,447659500,93
128,2,963077655,45378500,111
129,1,8703292100,540618000,90
129,2,1015821125,48439043,106
130,1,10199332200,625052600,141
130,2,881995971,47963885,97
131,1,8794934800,671684500,84
131,2,1017081908,28215579,104
132,1,6799558900,2379951200,87
132,2,1031111567,38552188,128
133,1,9881426300,413480600,86
133,2,950505010,24456217,94
134,1,8736439700,918792000,83
134,2,1001995404,27394396,90
135,1,9376750800,1292699800,126
135,2,920971460,22172286,94
136,1,9431872400,801020000,106
136,2,917586411,62635381,108
137,1,9419878600,437321100,68
137,2,907854649,104284772,70
138,1,9066898000,849641000,98
138,2,957082973,50032673,92
139,1,9362833500,864589700,111
139,2,949067297,31627392,96
140,1,9827726400,858553300,106
140,2,895588084,46136681,80
141,1,8719654800,992749600,88
141,2,930883785,93547759,96
142,1,9586684800,872416900,108
142,2,824883371,136166862,108
143,1,9830905600,828478700,118
143,2,899222373,44729553,94
144,1,8745548200,1410428600,94
144,2,876986394,109781852,81
145,1,9842133200,631947700,105
145,2,903749561,55954192,118
146,1,7524369800,837856900,94
146,2,1087651003,51420057,143
147,1,8064231500,1007278200,106
147,2,998592383,80256253,137
148,1,7718209900,1392061200,116
148,2,1018668201,56854967,151
149,1,8382507000,1629732800,108
149,2,901282448,97718724,92
150,1,9271863200,599176100,89
150,2,948106314,62831357,103
151,1,8457756200,1309661500,72
151,2,965852595,53895170,98
152,1,9074794100,1044332300,78
152,2,958782330,31112661,71
153,1,8971179400,995056600,77
153,2,779948297,222924137,93
154,1,8644187300,392667000,73
154,2,980447100,101382915,114
155,1,9255228000,493560300,133
155,2,967696905,53642467,129
156,1,9780008600,515458600,87
156,2,920471486,54437446,75
157,1,10340549900,447951400,121
157,2,883198923,49838525,89
158,1,7890643500,1189402600,108
158,2,1010653210,67551658,135
159,1,9455517700,441249100,89
159,2,933439839,75348990,105
160,1,9258953500,802207200,92
160,2,965729773,29085902,100
161,1,9153750800,1036419700,110
161,2,935930131,47890901,100
162,1,9324350400,614999900,107
162,2,951319240,53867951,110
163,1,10419416000,324626100,117
163,2,892239236,44544177,89
164,1,10082931300,652252600,123
164,2,885976838,51569528,94
165,1,9750453800,794256800,110
165,2,862422250,91263988,83
166,1,9322198200,802060800,101
166,2,928756692,60692638,100
167,1,7932812700,1798149800,102
167,2,970239571,52611125,109
168,1,9096472700,1057006600,97
168,2,874972032,111992563,91
169,1,8165952000,1369615000,88
169,2,966940140,72516429,104
170,1,8356814300,1293665900,79
170,2,950891147,78836565,70
171,1,8669019000,745512900,94
171,2,971027756,78656167,110
172,1,8190388800,1638906800,68
172,2,976642787,37873575,89
173,1,9262985000,818793100,91
173,2,948444846,44621771,91
174,1,9868740800,660584700,91
174,2,915378775,39658443,71
175,1,8862947400,1270033000,97
175,2,926480786,62217952,101
176,1,10341757700,560304000,127
176,2,857514219,65893511,86
177,1,9166502200,915618700,71
177,2,921379656,71659131,75
178,1,9460828600,541622000,95
178,2,880727166,119063273,107
179,1,9558864800,522496100,91
179,2,906910999,86188046,91
180,1,9190287900,868585100,112
180,2,952281408,42715092,94
181,1,8969880000,834607900,81
181,2,942724319,73902715,93
182,1,10171661100,528667900,121
182,2,856108675,84419231,91
183,1,8837198400,1795036900,115
183,2,930784011,15491396,86
184,1,9381475000,839993000,112
184,2,929048212,52152650,94
185,1,8616863400,1271153200,113
185,2,946303972,63185670,128
186,1,9652821100,603799800,85
186,2,933348129,44859259,77
187,1,8865445200,983036900,78
187,2,962650053,50214193,96
188,1,8478395600,1186940200,93
188,2,940303280,88131398,110
189,1,9116145500,813607300,88
189,2,803206195,202769491,80
190,1,9643436300,872382200,116
190,2,898733415,57448657,93
191,1,8421539900,916190900,86
191,2,1012858286,43417176,115
192,1,9605847700,296866200,77
192,2,955199037,53072060,101
193,1,10503922100,202818700,92
193,2,900384306,39505676,96
194,1,8042446400,1245382100,86
194,2,967292673,93196168,101
195,1,9487758100,464208800,104
195,2,943201065,60898106,103
196,1,8824423600,481886200,90
196,2,1001296386,57649850,116
197,1,10479302900,424604400,112
197,2,897086427,26084230,64
198,1,8073162200,1286294600,78
198,2,1017870194,36550588,106
199,1,8987378300,614056400,110
199,2,959062731,74776890,143
200,1,9068501500,840055500,74
200,2,953466583,54308813,74
201,1,9055369100,563225600,111
201,2,992513560,39848597,112
202,1,8464869700,908510400,87
202,2,985072713,68184883,114
203,1,9370799100,1419913500,125
203,2,831490073,101346678,101
204,1,10066137900,451493000,120
204,2,867651797,88394950,102
205,1,10104689900,516968500,75
205,2,911412821,35770110,58
206,1,8405224200,928309800,79
206,2,895164328,161443768,107
207,1,10133321200,454386800,97
207,2,895101888,54972622,102
208,1,9207512300,329721900,75
208,2,1004366297,34994451,82
209,1,8866098100,626700600,91
209,2,990230331,52866200,106
210,1,9646729100,766843800,103
210,2,925774001,39097960,78
211,1,9388533600,728310400,106
211,2,931236316,58836151,83
212,1,9426760200,723108400,82
212,2,937742513,49521468,82
213,1,8882998400,884576400,95
213,2,954939786,64835406,88
214,1,8827818900,673426600,105
214,2,988401583,53929935,121
215,1,9310964600,860932900,114
215,2,923320323,62085958,105
216,1,9319040800,849668300,95
216,2,930305323,55378588,85
217,1,10051030700,305271700,68
217,2,935616569,34097614,71
218,1,9265566900,661917200,104
218,2,982383093,23749938,94
219,1,10337994500,606398700,103
219,2,892049846,27725635,88
220,1,9694006300,607590900,99
220,2,943568858,30791018,93
221,1,9059523800,619544500,128
221,2,996262517,30985872,120
222,1,9268700700,907573600,87
222,2,943610316,41418882,83
223,1,9227299500,682894500,94
223,2,883849061,123784179,87
224,1,8521681900,1571452000,103
224,2,921548933,70527481,80
225,1,9097362200,1341909700,101
225,2,898451812,64247983,94
226,1,8079997900,1947709100,92
226,2,954016164,43650355,87
227,1,8996657900,1317664300,114
227,2,941512492,31766823,104
228,1,9540345200,639761900,94
228,2,961631070,23092777,79
229,1,9682428500,519344300,122
229,2,883334501,99504123,121
230,1,9199945500,626339700,103
230,2,945333613,69407640,98
231,1,9633511600,457421900,104
231,2,933795932,58494361,96
232,1,9767502100,492999300,111
232,2,936426864,41420292,100
233,1,9706905100,380079200,88
233,2,947252342,45348380,73
234,1,9710043900,151190400,80
234,2,932160555,79630803,119
235,1,8815506000,1217001500,95
235,2,895456233,101754019,98
236,1,9051898800,679766000,71
236,2,931569378,91234927,73
237,1,8953257600,427073700,95
237,2,996235175,56403025,132
238,1,9773396500,1041995800,101
238,2,896689369,34053997,71
239,1,8878500000,277239200,97
